movie_title,title_year,imdb_score,duration,num_critic_for_reviews,gross,budget,movie_facebook_likes,movie_imdb_link
The Ice Storm,1997.0,7.5,112.0,124.0,7837632.0,18000000.0,0,http://www.imdb.com/title/tt0119349/?ref_=fn_tt_tt_1
The Iceman,2012.0,6.9,106.0,221.0,1939441.0,10000000.0,20000,http://www.imdb.com/title/tt1491044/?ref_=fn_tt_tt_1
The Ides of March,2011.0,7.1,101.0,421.0,40962534.0,12500000.0,22000,http://www.imdb.com/title/tt1124035/?ref_=fn_tt_tt_1
The Illusionist,2006.0,7.6,110.0,236.0,39825798.0,16000000.0,15000,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1
The Image Revolution,2014.0,7.4,81.0,7.0,,50000.0,83,http://www.imdb.com/title/tt2294916/?ref_=fn_tt_tt_1
The Imaginarium of Doctor Parnassus,2009.0,6.8,123.0,292.0,7689458.0,40000000.0,19000,http://www.imdb.com/title/tt1054606/?ref_=fn_tt_tt_1
The Imitation Game,2014.0,8.1,114.0,454.0,91121452.0,14000000.0,165000,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1
The Immigrant,2013.0,6.6,120.0,230.0,1984743.0,16000000.0,0,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1
The Importance of Being Earnest,2002.0,6.9,97.0,104.0,8378141.0,15000000.0,0,http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1
The Impossible,2012.0,7.6,114.0,371.0,18996755.0,45000000.0,54000,http://www.imdb.com/title/tt1649419/?ref_=fn_tt_tt_1
The In Crowd,2000.0,4.6,105.0,49.0,5217498.0,15000000.0,157,http://www.imdb.com/title/tt0163676/?ref_=fn_tt_tt_1
The Inbetweeners,,8.4,25.0,15.0,,,0,http://www.imdb.com/title/tt1220617/?ref_=fn_tt_tt_1
The Incredible Burt Wonderstone,2013.0,5.9,100.0,260.0,22525921.0,30000000.0,13000,http://www.imdb.com/title/tt0790628/?ref_=fn_tt_tt_1
The Incredible Hulk,2008.0,6.8,135.0,354.0,134518390.0,150000000.0,0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1
The Incredibles,2004.0,8.0,115.0,283.0,261437578.0,92000000.0,0,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1
The Incredibly True Adventure of Two Girls in Love,1995.0,6.5,94.0,23.0,1977544.0,250000.0,423,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1
The Indian in the Cupboard,1995.0,5.9,96.0,25.0,35617599.0,45000000.0,0,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1
The Infiltrator,2016.0,7.3,127.0,72.0,14946229.0,25000000.0,0,http://www.imdb.com/title/tt1355631/?ref_=fn_tt_tt_1
The Informant!,2009.0,6.5,108.0,248.0,33313582.0,21000000.0,0,http://www.imdb.com/title/tt1130080/?ref_=fn_tt_tt_1
The Informers,2008.0,5.1,98.0,97.0,,18000000.0,1000,http://www.imdb.com/title/tt0865554/?ref_=fn_tt_tt_1
The Inkwell,1994.0,6.5,110.0,7.0,8880705.0,,160,http://www.imdb.com/title/tt0110137/?ref_=fn_tt_tt_1
The Innkeepers,2011.0,5.5,101.0,292.0,77501.0,750000.0,0,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1
The Insider,1999.0,7.9,157.0,209.0,28965197.0,68000000.0,0,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1
The Intern,2015.0,7.2,121.0,241.0,75274748.0,35000000.0,54000,http://www.imdb.com/title/tt2361509/?ref_=fn_tt_tt_1
The International,2009.0,6.5,118.0,245.0,25450527.0,50000000.0,0,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1
The Internship,2013.0,6.3,125.0,246.0,44665963.0,58000000.0,22000,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1
The Interpreter,2005.0,6.4,128.0,227.0,72515360.0,80000000.0,0,http://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1
The Interview,2014.0,6.6,112.0,293.0,6105175.0,44000000.0,50000,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1
The Invasion,2007.0,5.9,99.0,232.0,15071514.0,80000000.0,0,http://www.imdb.com/title/tt0427392/?ref_=fn_tt_tt_1
The Invention of Lying,2009.0,6.4,100.0,192.0,18439082.0,18500000.0,13000,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1
The Iron Giant,1999.0,8.0,90.0,162.0,23159305.0,70000000.0,0,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1
The Iron Lady,2011.0,6.4,105.0,331.0,29959436.0,13000000.0,18000,http://www.imdb.com/title/tt1007029/?ref_=fn_tt_tt_1
The Island,2005.0,6.9,136.0,257.0,35799026.0,126000000.0,0,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1
The Island of Dr. Moreau,1996.0,4.4,99.0,70.0,27663982.0,40000000.0,0,http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1
The Italian Job,2003.0,7.0,111.0,155.0,106126012.0,60000000.0,0,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1
The Jackal,1997.0,6.3,124.0,83.0,54910560.0,60000000.0,0,http://www.imdb.com/title/tt0119395/?ref_=fn_tt_tt_1
The Jacket,2005.0,7.1,94.0,161.0,6301131.0,29000000.0,0,http://www.imdb.com/title/tt0366627/?ref_=fn_tt_tt_1
The Janky Promoters,2009.0,5.2,85.0,4.0,,,402,http://www.imdb.com/title/tt1210071/?ref_=fn_tt_tt_1
The Jerky Boys,1995.0,4.6,82.0,10.0,7557877.0,,138,http://www.imdb.com/title/tt0110189/?ref_=fn_tt_tt_1
The Jimmy Show,2001.0,5.4,96.0,9.0,703.0,1500000.0,47,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1
The Joneses,2009.0,6.5,96.0,144.0,1474508.0,5000000.0,0,http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1
The Judge,2014.0,7.4,141.0,276.0,47105085.0,50000000.0,47000,http://www.imdb.com/title/tt1872194/?ref_=fn_tt_tt_1
The Jungle Book,2016.0,7.8,106.0,370.0,362645141.0,175000000.0,65000,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1
The Jungle Book 2,2003.0,5.4,72.0,85.0,47887943.0,20000000.0,227,http://www.imdb.com/title/tt0283426/?ref_=fn_tt_tt_1
The Juror,1996.0,5.6,118.0,28.0,44834712.0,44000000.0,353,http://www.imdb.com/title/tt0116731/?ref_=fn_tt_tt_1
The Karate Kid,1984.0,7.2,126.0,81.0,90800000.0,8000000.0,0,http://www.imdb.com/title/tt0087538/?ref_=fn_tt_tt_1
The Kentucky Fried Movie,1977.0,6.5,83.0,82.0,,650000.0,0,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1
The Kid,2000.0,6.1,104.0,86.0,69688384.0,60000000.0,0,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1
The Kids Are All Right,2010.0,7.1,106.0,323.0,20803237.0,3500000.0,16000,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1
The Killer Inside Me,2010.0,6.1,109.0,225.0,214966.0,13000000.0,0,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1
The King of Najayo,2012.0,6.9,101.0,1.0,,500000.0,126,http://www.imdb.com/title/tt2275671/?ref_=fn_tt_tt_1
The King's Speech,2010.0,8.0,118.0,479.0,138795342.0,15000000.0,64000,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1
The Kingdom,2007.0,7.1,110.0,234.0,47456450.0,70000000.0,0,http://www.imdb.com/title/tt0431197/?ref_=fn_tt_tt_1
The Kite Runner,2007.0,7.6,128.0,201.0,15797907.0,20000000.0,0,http://www.imdb.com/title/tt0419887/?ref_=fn_tt_tt_1
The Knife of Don Juan,2013.0,7.2,110.0,1.0,3830.0,1200000.0,75,http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1
The Ladies Man,2000.0,5.1,84.0,58.0,13592872.0,11000000.0,671,http://www.imdb.com/title/tt0213790/?ref_=fn_tt_tt_1
The Lady from Shanghai,1947.0,7.7,92.0,90.0,7927.0,2300000.0,0,http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1
The Ladykillers,2004.0,6.2,104.0,193.0,39692139.0,35000000.0,0,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1
The Lake House,2006.0,6.8,99.0,175.0,52320979.0,40000000.0,0,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1
The Land Before Time,1988.0,7.3,69.0,24.0,48092846.0,12500000.0,5000,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1
The Land Girls,1998.0,6.3,111.0,36.0,146083.0,,75,http://www.imdb.com/title/tt0119494/?ref_=fn_tt_tt_1
The Last Airbender,2010.0,4.2,103.0,280.0,131564731.0,150000000.0,18000,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1
The Last Big Thing,1996.0,6.9,98.0,95.0,22434.0,,43,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1
The Last Castle,2001.0,6.9,131.0,110.0,18208078.0,60000000.0,0,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1
The Last Days on Mars,2013.0,5.5,98.0,120.0,23838.0,7000000.0,0,http://www.imdb.com/title/tt1709143/?ref_=fn_tt_tt_1
The Last Dragon,1985.0,6.9,109.0,55.0,33000000.0,10000000.0,0,http://www.imdb.com/title/tt0089461/?ref_=fn_tt_tt_1
The Last Emperor,1987.0,7.8,219.0,75.0,43984230.0,23000000.0,0,http://www.imdb.com/title/tt0093389/?ref_=fn_tt_tt_1
The Last Exorcism,2010.0,5.6,87.0,311.0,40990055.0,1800000.0,0,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1
The Last Exorcism Part II,2013.0,4.0,93.0,161.0,15152879.0,5000000.0,0,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1
The Last Five Years,2014.0,5.9,94.0,81.0,137945.0,,0,http://www.imdb.com/title/tt2474024/?ref_=fn_tt_tt_1
The Last Godfather,2010.0,3.6,100.0,4.0,163591.0,13400000.0,502,http://www.imdb.com/title/tt1584131/?ref_=fn_tt_tt_1
The Last House on the Left,2009.0,6.6,114.0,241.0,32721635.0,15000000.0,0,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1
The Last King of Scotland,2006.0,7.7,121.0,252.0,17605861.0,6000000.0,0,http://www.imdb.com/title/tt0455590/?ref_=fn_tt_tt_1
The Last Legion,2007.0,5.4,102.0,90.0,5932060.0,35000000.0,0,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1
The Last Samurai,2003.0,7.7,154.0,190.0,111110575.0,140000000.0,0,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1
The Last Shot,2004.0,5.7,93.0,42.0,463730.0,,89,http://www.imdb.com/title/tt0357054/?ref_=fn_tt_tt_1
The Last Sin Eater,2007.0,5.9,117.0,18.0,379643.0,2200000.0,285,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1
The Last Song,2010.0,5.8,107.0,123.0,62933793.0,20000000.0,10000,http://www.imdb.com/title/tt1294226/?ref_=fn_tt_tt_1
The Last Stand,2013.0,6.4,107.0,376.0,12026670.0,45000000.0,24000,http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1
The Last Station,2009.0,7.0,112.0,184.0,6615578.0,13000000.0,0,http://www.imdb.com/title/tt0824758/?ref_=fn_tt_tt_1
The Last Temptation of Christ,1988.0,7.6,164.0,114.0,8373585.0,7000000.0,0,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1
The Last Time I Committed Suicide,1997.0,5.8,92.0,12.0,12836.0,4000000.0,161,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1
The Last Waltz,1978.0,8.2,117.0,71.0,321952.0,,0,http://www.imdb.com/title/tt0077838/?ref_=fn_tt_tt_1
The Last Witch Hunter,2015.0,6.0,106.0,202.0,27356090.0,90000000.0,21000,http://www.imdb.com/title/tt1618442/?ref_=fn_tt_tt_1
The Last of the Mohicans,1992.0,7.8,117.0,89.0,72455275.0,40000000.0,0,http://www.imdb.com/title/tt0104691/?ref_=fn_tt_tt_1
The Lawnmower Man,1992.0,5.4,140.0,48.0,32101000.0,10000000.0,0,http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1
The Lazarus Effect,2015.0,5.2,83.0,152.0,25799043.0,3300000.0,0,http://www.imdb.com/title/tt2918436/?ref_=fn_tt_tt_1
The League of Extraordinary Gentlemen,2003.0,5.8,110.0,202.0,66462600.0,78000000.0,0,http://www.imdb.com/title/tt0311429/?ref_=fn_tt_tt_1
The Legend of Bagger Vance,2000.0,6.7,126.0,125.0,30695227.0,60000000.0,0,http://www.imdb.com/title/tt0146984/?ref_=fn_tt_tt_1
The Legend of Drunken Master,1994.0,7.6,102.0,77.0,11546543.0,2000000.0,0,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1
The Legend of God's Gun,2007.0,4.1,78.0,3.0,243768.0,30000.0,13,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1
The Legend of Hell's Gate: An American Conspiracy,2011.0,4.4,108.0,2.0,,2000000.0,651,http://www.imdb.com/title/tt1220217/?ref_=fn_tt_tt_1
The Legend of Hercules,2014.0,4.2,99.0,156.0,18821279.0,70000000.0,12000,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1
The Legend of Suriyothai,2001.0,6.6,300.0,31.0,454255.0,400000000.0,124,http://www.imdb.com/title/tt0290879/?ref_=fn_tt_tt_1
The Legend of Tarzan,2016.0,6.6,110.0,248.0,124051759.0,180000000.0,29000,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1
The Legend of Zorro,2005.0,5.9,129.0,137.0,45356386.0,75000000.0,951,http://www.imdb.com/title/tt0386140/?ref_=fn_tt_tt_1
The Legend of the Lone Ranger,1981.0,5.0,98.0,25.0,8000000.0,18000000.0,346,http://www.imdb.com/title/tt0082648/?ref_=fn_tt_tt_1
The Lego Movie,2014.0,7.8,100.0,435.0,257756197.0,60000000.0,64000,http://www.imdb.com/title/tt1490017/?ref_=fn_tt_tt_1
The Libertine,2004.0,6.4,114.0,111.0,4829497.0,,0,http://www.imdb.com/title/tt0375920/?ref_=fn_tt_tt_1
The Life Aquatic with Steve Zissou,2004.0,7.3,119.0,259.0,24006726.0,50000000.0,0,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1
The Life Before Her Eyes,2007.0,6.4,90.0,78.0,303439.0,8000000.0,1000,http://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1
The Life of David Gale,2003.0,7.5,130.0,141.0,19593740.0,50000000.0,0,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1
The Limey,1999.0,7.1,89.0,111.0,3193102.0,9000000.0,944,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1
The Lincoln Lawyer,2011.0,7.3,118.0,274.0,57981889.0,40000000.0,25000,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1
The Lion King,1994.0,8.5,73.0,186.0,422783777.0,45000000.0,17000,http://www.imdb.com/title/tt0110357/?ref_=fn_tt_tt_1
The Lion of Judah,2011.0,3.7,87.0,7.0,,15000000.0,381,http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1
The Little Ponderosa Zoo,2016.0,5.2,84.0,1.0,,500000.0,9,http://www.imdb.com/title/tt3846442/?ref_=fn_tt_tt_1
The Little Prince,2015.0,7.8,108.0,119.0,1339152.0,81200000.0,31000,http://www.imdb.com/title/tt1754656/?ref_=fn_tt_tt_1
The Little Vampire,2000.0,5.7,95.0,38.0,13555988.0,22000000.0,0,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1
The Lives of Others,2006.0,8.5,137.0,215.0,11284657.0,2000000.0,39000,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1
The Living Daylights,1987.0,6.7,130.0,105.0,51185897.0,30000000.0,0,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1
The Living Wake,2007.0,6.5,91.0,28.0,12055.0,500000.0,339,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1
The Lizzie McGuire Movie,2003.0,5.3,94.0,66.0,42672630.0,17000000.0,0,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1
The Lone Ranger,2013.0,6.5,150.0,450.0,89289910.0,215000000.0,48000,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1
The Long Kiss Goodnight,1996.0,6.7,121.0,94.0,33328051.0,65000000.0,4000,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1
The Long Riders,1980.0,7.1,100.0,52.0,,10000000.0,680,http://www.imdb.com/title/tt0081071/?ref_=fn_tt_tt_1
The Longest Day,1962.0,7.8,178.0,53.0,,10000000.0,0,http://www.imdb.com/title/tt0056197/?ref_=fn_tt_tt_1
The Longest Ride,2015.0,7.1,128.0,117.0,37432299.0,34000000.0,23000,http://www.imdb.com/title/tt2726560/?ref_=fn_tt_tt_1
The Longest Yard,2005.0,6.4,113.0,134.0,158115031.0,82000000.0,0,http://www.imdb.com/title/tt0398165/?ref_=fn_tt_tt_1
The Longshots,2008.0,5.1,94.0,47.0,11508423.0,23000000.0,376,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1
The Looking Glass,2015.0,6.6,110.0,4.0,1711.0,,175,http://www.imdb.com/title/tt2912776/?ref_=fn_tt_tt_1
The Lord of the Rings: The Fellowship of the Ring,2001.0,8.8,171.0,297.0,313837577.0,93000000.0,21000,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1
The Lord of the Rings: The Return of the King,2003.0,8.9,192.0,328.0,377019252.0,94000000.0,16000,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1
The Lord of the Rings: The Two Towers,2002.0,8.7,172.0,294.0,340478898.0,94000000.0,10000,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1
The Lords of Salem,2012.0,5.1,101.0,234.0,1163508.0,2500000.0,15000,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1
The Losers,2010.0,6.4,97.0,213.0,23527955.0,25000000.0,0,http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1
The Loss of Sexual Innocence,1999.0,5.4,106.0,31.0,399793.0,4000000.0,111,http://www.imdb.com/title/tt0126859/?ref_=fn_tt_tt_1
The Lost Boys,1987.0,7.2,97.0,147.0,32222567.0,,19000,http://www.imdb.com/title/tt0093437/?ref_=fn_tt_tt_1
The Lost City,2005.0,6.7,144.0,52.0,2483955.0,9600000.0,957,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1
The Lost Medallion: The Adventures of Billy Stone,2013.0,4.8,97.0,10.0,549632.0,,715,http://www.imdb.com/title/tt1390539/?ref_=fn_tt_tt_1
The Lost Skeleton of Cadavra,2001.0,7.0,90.0,88.0,110536.0,40000.0,0,http://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1
The Lost Weekend,1945.0,8.0,101.0,97.0,,1250000.0,0,http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1
The Lost World: Jurassic Park,1997.0,6.5,129.0,177.0,229074524.0,73000000.0,0,http://www.imdb.com/title/tt0119567/?ref_=fn_tt_tt_1
The Love Guru,2008.0,3.8,87.0,150.0,32178777.0,62000000.0,0,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1
The Love Letter,1998.0,7.4,99.0,,,,515,http://www.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1
The Loved Ones,2009.0,6.7,84.0,182.0,,,0,http://www.imdb.com/title/tt1316536/?ref_=fn_tt_tt_1
The Lovely Bones,2009.0,6.7,135.0,308.0,43982842.0,65000000.0,16000,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1
The Lovers,2015.0,4.5,109.0,10.0,,,677,http://www.imdb.com/title/tt1321869/?ref_=fn_tt_tt_1
The Lucky One,2012.0,6.5,101.0,170.0,60443237.0,25000000.0,29000,http://www.imdb.com/title/tt1327194/?ref_=fn_tt_tt_1
The Lucky Ones,2008.0,7.0,115.0,57.0,183088.0,15000000.0,702,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1
The Lunchbox,2013.0,7.8,104.0,195.0,4231500.0,1000000.0,16000,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1
The Machinist,2004.0,7.7,94.0,204.0,1082044.0,5000000.0,21000,http://www.imdb.com/title/tt0361862/?ref_=fn_tt_tt_1
The Magic Flute,2006.0,6.6,135.0,38.0,,27000000.0,359,http://www.imdb.com/title/tt0475331/?ref_=fn_tt_tt_1
The Magic Sword: Quest for Camelot,1998.0,6.2,86.0,34.0,22717758.0,40000000.0,0,http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1
The Maid's Room,2013.0,4.5,98.0,8.0,,600000.0,128,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1
The Majestic,2001.0,6.9,152.0,128.0,27796042.0,72000000.0,0,http://www.imdb.com/title/tt0268995/?ref_=fn_tt_tt_1
The Man,2005.0,5.5,83.0,72.0,8326035.0,33000000.0,676,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1
The Man Who Knew Too Little,1997.0,6.6,94.0,34.0,13801755.0,20000000.0,0,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1
The Man Who Shot Liberty Valance,1962.0,8.1,113.0,107.0,,3200000.0,0,http://www.imdb.com/title/tt0056217/?ref_=fn_tt_tt_1
The Man from Earth,2007.0,8.0,87.0,66.0,,200000.0,46000,http://www.imdb.com/title/tt0756683/?ref_=fn_tt_tt_1
The Man from Snowy River,1982.0,7.3,102.0,18.0,,3500000.0,0,http://www.imdb.com/title/tt0084296/?ref_=fn_tt_tt_1
The Man from U.N.C.L.E.,2015.0,7.3,116.0,362.0,45434443.0,75000000.0,43000,http://www.imdb.com/title/tt1638355/?ref_=fn_tt_tt_1
The Man in the Iron Mask,1998.0,6.4,132.0,83.0,56876365.0,35000000.0,0,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1
The Man with the Golden Gun,1974.0,6.8,125.0,118.0,21000000.0,13000000.0,2000,http://www.imdb.com/title/tt0071807/?ref_=fn_tt_tt_1
The Man with the Iron Fists,2012.0,5.4,107.0,208.0,15608545.0,15000000.0,29000,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1
The Manchurian Candidate,2004.0,6.6,129.0,209.0,65948711.0,80000000.0,0,http://www.imdb.com/title/tt0368008/?ref_=fn_tt_tt_1
The Marine,2006.0,4.7,92.0,78.0,18843314.0,20000000.0,0,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1
The Marine 4: Moving Target,2015.0,5.2,90.0,23.0,,1950000.0,620,http://www.imdb.com/title/tt3528666/?ref_=fn_tt_tt_1
The Martian,2015.0,8.1,151.0,568.0,228430993.0,108000000.0,153000,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1
The Mask,1994.0,6.9,114.0,57.0,119938730.0,18000000.0,0,http://www.imdb.com/title/tt0110475/?ref_=fn_tt_tt_1
The Mask of Zorro,1998.0,6.7,136.0,156.0,93771072.0,65000000.0,0,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1
The Masked Saint,2016.0,4.7,105.0,9.0,123777.0,3500000.0,0,http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1
The Master,2012.0,7.1,144.0,546.0,16377274.0,32000000.0,27000,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1
The Master of Disguise,2002.0,3.3,80.0,56.0,40363530.0,16000000.0,1000,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1
The Matador,2005.0,6.8,96.0,191.0,12570442.0,10000000.0,808,http://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1
The Matrix,1999.0,8.7,136.0,313.0,171383253.0,63000000.0,25000,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1
The Matrix Reloaded,2003.0,7.2,138.0,275.0,281492479.0,150000000.0,0,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1
The Matrix Revolutions,2003.0,6.7,129.0,245.0,139259759.0,150000000.0,0,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1
The Maze Runner,2014.0,6.8,113.0,297.0,102413606.0,34000000.0,38000,http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1
The Mechanic,2011.0,6.6,93.0,252.0,29113588.0,40000000.0,16000,http://www.imdb.com/title/tt0472399/?ref_=fn_tt_tt_1
The Medallion,2003.0,5.2,108.0,98.0,22108977.0,41000000.0,505,http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1
The Men Who Stare at Goats,2009.0,6.2,94.0,271.0,32416109.0,25000000.0,15000,http://www.imdb.com/title/tt1234548/?ref_=fn_tt_tt_1
The Merchant of Venice,2004.0,7.1,131.0,117.0,3752725.0,18000000.0,0,http://www.imdb.com/title/tt0379889/?ref_=fn_tt_tt_1
The Messenger,2009.0,7.2,105.0,217.0,66637.0,6500000.0,0,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1
The Messenger: The Story of Joan of Arc,1999.0,6.4,158.0,111.0,14131298.0,390000000.0,0,http://www.imdb.com/title/tt0151137/?ref_=fn_tt_tt_1
The Messengers,,6.6,60.0,3.0,,,0,http://www.imdb.com/title/tt3513704/?ref_=fn_tt_tt_1
The Mexican,2001.0,6.1,123.0,125.0,66808615.0,34000000.0,2000,http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1
The Midnight Meat Train,2008.0,6.1,103.0,177.0,73548.0,15000000.0,0,http://www.imdb.com/title/tt0805570/?ref_=fn_tt_tt_1
The Mighty,1998.0,7.3,100.0,57.0,2643689.0,,0,http://www.imdb.com/title/tt0119670/?ref_=fn_tt_tt_1
The Mighty Ducks,1992.0,6.4,100.0,22.0,50752337.0,10000000.0,0,http://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1
The Mighty Macs,2009.0,6.5,99.0,34.0,1889522.0,7000000.0,797,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1
The Mirror Has Two Faces,1996.0,6.5,122.0,27.0,41252428.0,42000000.0,0,http://www.imdb.com/title/tt0117057/?ref_=fn_tt_tt_1
The Misfits,1961.0,7.4,120.0,70.0,,4000000.0,0,http://www.imdb.com/title/tt0055184/?ref_=fn_tt_tt_1
The Missing,,8.1,60.0,14.0,,,0,http://www.imdb.com/title/tt3877200/?ref_=fn_tt_tt_1
The Missing Person,2009.0,6.2,95.0,66.0,17580.0,1500000.0,195,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1
The Mist,2007.0,7.2,126.0,330.0,25592632.0,18000000.0,20000,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1
The Molly Maguires,1970.0,6.9,124.0,13.0,,11000000.0,608,http://www.imdb.com/title/tt0066090/?ref_=fn_tt_tt_1
The Mongol King,2005.0,7.8,84.0,,,3250.0,4,http://www.imdb.com/title/tt0430371/?ref_=fn_tt_tt_1
The Monuments Men,2014.0,6.1,118.0,371.0,78031620.0,70000000.0,34000,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1
The Mortal Instruments: City of Bones,2013.0,6.0,130.0,212.0,31165421.0,60000000.0,44000,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1
The Motel,2005.0,6.8,75.0,27.0,47111.0,,62,http://www.imdb.com/title/tt0436607/?ref_=fn_tt_tt_1
