movie_title,actor_3_name,actor_3_facebook_likes
Twister,Jami Gertz,848.0
Twixt,Joanne Whalley,507.0
Two Brothers,Oanh Nguyen,8.0
Two Can Play That Game,Tamala Jones,405.0
Two Evil Eyes,Sally Kirkland,433.0
Two Girls and a Guy,Angel David,13.0
Two Lovers,Samantha Ivers,103.0
Two Lovers and a Bear,John Ralston,63.0
Two Weeks Notice,Dana Ivey,268.0
Tycoon,Laraine Day,100.0
U-571,David Keith,563.0
U2 3D,Larry Mullen Jr.,44.0
UHF,Michael Richards,448.0
Ulee's Gold,Vanessa Zima,42.0
"Ultramarines: A Warhammer 40,000 Movie",Donald Sumpter,151.0
Ultraviolet,Nick Chinlund,277.0
UnDivided,Jeff Jacob,0.0
Unaccompanied Minors,B.J. Novak,825.0
Unbreakable,Michael Kelly,963.0
Unbroken,Alex Russell,465.0
Under Siege 2: Dark Territory,Patrick Kilpatrick,488.0
Under the Rainbow,Billy Barty,281.0
Under the Same Moon,Kate del Castillo,345.0
Under the Skin,Alison Chand,21.0
Under the Tuscan Sun,Mario Monicelli,148.0
Underclassman,Kaylee DeFer,324.0
Undercover Brother,Chi McBride,466.0
Underdogs,Gabriel Almirón,0.0
Underworld,Shane Brolly,105.0
Underworld: Awakening,Sandrine Holt,324.0
Underworld: Evolution,Derek Jacobi,520.0
Underworld: Rise of the Lycans,Steven Mackintosh,227.0
Undiscovered,Perrey Reeves,230.0
Undisputed,Jon Seda,565.0
Une Femme Mariée,Rita Maiden,5.0
Unfaithful,Chad Lowe,372.0
Unfinished Business,Melissa McMeekin,141.0
Unforgettable,Dallas Roberts,405.0
Unforgiven,Frances Fisher,638.0
Unforgotten,Nicola Walker,132.0
Unfriended,Heather Sossaman,142.0
United 93,Susan Blommaert,64.0
United Passions,Jemima West,432.0
Universal Soldier: The Return,Xander Berkeley,485.0
Unknown,Aidan Quinn,767.0
Unleashed,Bob Hoskins,5000.0
Unnatural,Allegra Carpenter,29.0
Unstoppable,Ethan Suplee,1000.0
Unsullied,Malone Thomas,56.0
Untraceable,Joseph Cross,398.0
Up,Jess Harnell,262.0
Up Close & Personal,Raymond Cruz,672.0
Up in the Air,Chris Lowell,940.0
Urban Legend,Julian Richings,648.0
Urban Legends: Final Cut,Jacinda Barrett,579.0
Urbania,Matt Keeslar,131.0
V for Vendetta,Rupert Graves,443.0
Vaalu,Brahmanandam,61.0
Vacation,Beverly D'Angelo,816.0
Valentine,Johnny Whitworth,448.0
Valentine's Day,Anne Hathaway,11000.0
Valiant,Pip Torrens,72.0
Valkyrie,Thomas Kretschmann,919.0
Valley of the Heart's Delight,Tom Bower,107.0
Valley of the Wolves: Iraq,Ghassan Massoud,173.0
Vampire Killers,Silvia Colloca,161.0
Vampire in Brooklyn,Allen Payne,364.0
Vampires,Maximilian Schell,877.0
Vampires Suck,Anneliese van der Pol,354.0
Vamps,Ivan Sergei,613.0
Van Wilder: Party Liaison,Erik Estrada,583.0
Vanilla Sky,Noah Taylor,509.0
Vanity Fair,Lillete Dubey,73.0
Vantage Point,William Hurt,882.0
Varsity Blues,Mark Walters,35.0
Veer-Zaara,Anupam Kher,397.0
Velvet Goldmine,Janet McTeer,277.0
Vera Drake,Imelda Staunton,579.0
Veronica Guerin,Gerard McSorley,71.0
Veronica Mars,Enrico Colantoni,724.0
Veronika Decides to Die,Jonathan Tucker,664.0
Vertical Limit,Ben Mendelsohn,748.0
Very Bad Things,Jeanne Tripplehorn,711.0
Vessel,Whit Spurgeon,37.0
Vicky Cristina Barcelona,Christopher Evan Welch,252.0
Victor Frankenstein,Daniel Mays,287.0
Videodrome,Reiner Schwarz,15.0
Virgin Territory,David Walliams,217.0
Virtuosity,Traci Lords,650.0
Viy,Agnia Ditkovskite,48.0
Volcano,Gaby Hoffmann,612.0
Volver,Antonio de la Torre,82.0
W.,Bruce McGill,655.0
WALL·E,Jeff Garlin,522.0
Wag the Dog,John Michael Higgins,957.0
Wah-Wah,Miranda Richardson,530.0
Waiting for Guffman,Larry Miller,611.0
Waiting...,Vanessa Lengies,804.0
Waitress,Eddie Jemison,336.0
Waking Ned Devine,Fionnula Flanagan,482.0
Wal-Mart: The High Cost of Low Price,Matt Hunter,0.0
Walk Hard: The Dewey Cox Story,Matt Price,134.0
Walk the Line,Tyler Hilton,154.0
Walking Tall,Michael Bowen,348.0
Walking and Talking,Vincent Pastore,584.0
Walking with Dinosaurs 3D,Madison Rothschild,210.0
Wall Street,James Karen,168.0
Wall Street: Money Never Sleeps,John Buffalo Mailer,17.0
Walter,Virginia Madsen,912.0
Waltz with Bashir,Zahava Solomon,0.0
Wanderlust,Joe Lo Truglio,833.0
Wanted,Common,988.0
War,Nadine Velazquez,874.0
War & Peace,Lily James,502.0
War Horse,Eddie Marsan,979.0
War of the Worlds,Rick Gonzalez,807.0
"War, Inc.",Ned Bellamy,91.0
WarGames,Ally Sheedy,793.0
Warcraft,Ruth Negga,648.0
Warlock,Lori Singer,304.0
Warlock: The Armageddon,Paula Marshall,222.0
Warm Bodies,Daniel Rindress-Kay,7.0
Warrior,Kevin Dunn,581.0
Warriors of Virtue,Angus Macfadyen,448.0
Wasabi,Michel Muller,17.0
Watchmen,Stephen McHattie,413.0
Water,Seema Biswas,31.0
Water & Power,Exie Booker,359.0
Water for Elephants,James Frain,1000.0
Waterloo,Jack Hawkins,87.0
Waterworld,Zakes Mokae,60.0
Wayne's World,Kurt Fuller,617.0
We Are Marshall,Brian Geraghty,383.0
We Are Your Friends,Jonny Weston,328.0
We Bought a Zoo,Stephanie Szostak,1000.0
We Have Your Husband,Nicholas Gonzalez,601.0
We Need to Talk About Kevin,Ashley Gerasimovich,77.0
We Own the Night,Antoni Corone,97.0
We Were Soldiers,Chris Klein,841.0
We're No Angels,James Russo,383.0
We're the Millers,Thomas Lennon,651.0
Weekend,Vauxhall Jermaine,67.0
"Welcome Home, Roscoe Jenkins",Cedric the Entertainer,436.0
Welcome to Collinwood,Andy Davoli,146.0
Welcome to Mooseport,Maura Tierney,509.0
Welcome to the Dollhouse,Christina Vidal,236.0
Welcome to the Rileys,Kerry Cahill,146.0
Welcome to the Sticks,Michel Galabru,27.0
Wendy and Lucy,Will Oldham,26.0
West Side Story,Richard Beymer,249.0
Western Religion,Greg Jackson,494.0
Whale Rider,Tammy Davis,8.0
What Dreams May Come,Rosalind Chao,129.0
What Happens in Vegas,Michelle Krusiec,149.0
What Just Happened,Kristen Stewart,17000.0
What Lies Beneath,Miranda Otto,568.0
What Planet Are You From?,Garry Shandling,591.0
What Women Want,Loretta Devine,912.0
What a Girl Wants,Kelly Preston,742.0
What the #$*! Do We (K)now!?,Armin Shimerman,428.0
What to Expect When You're Expecting,Thomas Lennon,651.0
What's Eating Gilbert Grape,Kevin Tighe,472.0
What's Love Got to Do with It,Dororthy Thorton,2.0
What's Your Number?,Ed Begley Jr.,783.0
What's the Worst That Could Happen?,Richard Schiff,506.0
Whatever It Takes,Marla Sokoloff,612.0
Whatever Works,Conleth Hill,386.0
When Did You Last See Your Father?,Gina McKee,291.0
When Harry Met Sally...,Harley Jane Kozak,62.0
When a Stranger Calls,Brian Geraghty,383.0
When the Cat's Away,Jane Bradbury,8.0
When the Game Stands Tall,Ser'Darius Blain,100.0
When the Lights Went Out,Kate Ashfield,115.0
Where the Heart Is,Stockard Channing,944.0
Where the Truth Lies,Rachel Blanchard,490.0
Where the Wild Things Are,Max Records,279.0
While We're Young,Dree Hemingway,64.0
Whip It,Alia Shawkat,727.0
Whiplash,Chris Mulkey,535.0
Whipped,David Heyman,51.0
White Chicks,Brittany Daniel,861.0
White Fang,Susan Hogan,25.0
White House Down,Matt Craven,256.0
White Noise,Mike Dopud,368.0
White Noise 2: The Light,Adrian Holmes,126.0
White Oleander,Marc Donato,450.0
White Squall,Ethan Embry,982.0
Whiteout,Shawn Doyle,230.0
Who Killed the Electric Car?,Colette Divine,5.0
Who's Your Caddy?,Lil' Wayne,442.0
Why Did I Get Married Too?,Tasha Smith,721.0
Why Did I Get Married?,Lamman Rucker,607.0
Wicked Blood,Lew Temple,597.0
Wicker Park,Mark Camacho,40.0
Wild,Gaby Hoffmann,612.0
Wild Card,Jason Alexander,700.0
Wild Grass,Edouard Baer,59.0
Wild Hogs,Drew Sidora,311.0
Wild Target,Geoff Bell,405.0
Wild Things,Jeff Perry,254.0
Wild Wild West,Bai Ling,582.0
Willard,Jackie Burroughs,86.0
Willy Wonka & the Chocolate Factory,Julie Dawn Cole,124.0
Wimbledon,Austin Nichols,663.0
Win a Date with Tad Hamilton!,Nathan Lane,886.0
Wind Walkers,Kiowa Gordon,485.0
Windsor Drive,Matt Cohen,487.0
Windtalkers,Noah Emmerich,617.0
Wing Commander,Jürgen Prochnow,362.0
Wings,Amy Yasbeck,424.0
Winnie Mandela,Aubrey Poo,2.0
Winnie the Pooh,Huell Howser,69.0
Winter Passing,Dallas Roberts,405.0
Winter in Wartime,Martijn Lakemeier,19.0
Winter's Bone,Lauren Sweetser,179.0
Winter's Tale,Kevin Corrigan,778.0
Wish I Was Here,Michael Weston,379.0
Witchboard,Rose Marie,186.0
Without Limits,Billy Crudup,745.0
Without Men,Camryn Manheim,329.0
Without a Paddle,Bonnie Somerville,246.0
Witless Protection,Richard Bull,742.0
Witness,Lukas Haas,733.0
Wolf,Ron Rifkin,184.0
Wolf Creek,Lucy Fry,206.0
Wolves,Stephen McHattie,413.0
Woman Thou Art Loosed,Clifton Powell,469.0
Woman in Gold,Elizabeth McGovern,553.0
Woman on Top,Mark Feuerstein,417.0
Womb,Hannah Murray,1000.0
Won't Back Down,Dante Brown,505.0
Wonder Boys,Richard Thomas,549.0
Wonderland,Franky G,93.0
Woo,Dave Chappelle,744.0
Woodstock,Joan Baez,136.0
Wordplay,Bob Dole,2.0
World Trade Center,Armando Riesco,625.0
World War Z,Mireille Enos,1000.0
World's Greatest Dad,Henry Simmons,334.0
Wrath of the Titans,Lily James,502.0
Wreck-It Ralph,Joe Lo Truglio,833.0
Wristcutters: A Love Story,Chase Ellison,772.0
Wrong Turn,Julian Richings,648.0
Wuthering Heights,Kevin McNally,427.0
Wyatt Earp,Isabella Rossellini,812.0
X-Men,Bruce Davison,505.0
X-Men 2,Aaron Stanford,346.0
X-Men Origins: Wolverine,Dominic Monaghan,2000.0
X-Men: Apocalypse,Tye Sheridan,1000.0
X-Men: Days of Future Past,Hugh Jackman,20000.0
X-Men: First Class,Oliver Platt,1000.0
X-Men: The Last Stand,Daniel Cudmore,560.0
Xi you ji zhi: Sun Wukong san da Baigu Jing,Eddie Peng,22.0
Y Tu Mamá También,María Aura,19.0
Year One,Xander Berkeley,485.0
Yeh Jawaani Hai Deewani,Aditya Roy Kapoor,417.0
Yentl,Steven Hill,122.0
Yes,Stephanie Leonidas,420.0
Yes Man,Danny Masterson,1000.0
Yesterday Was a Lie,H.M. Wynant,31.0
Yoga Hosers,Natasha Lyonne,1000.0
Yogi Bear,Josh Robert Thompson,375.0
You Again,Christine Lakin,518.0
You Can Count on Me,Gaby Hoffmann,612.0
You Can't Take It with You,Lionel Barrymore,275.0
You Don't Mess with the Zohan,Kevin Nealon,503.0
You Got Served,Steve Harvey,360.0
You Got Served: Beat the World,Chase Armitage,111.0
You Kill Me,Jayne Eastwood,90.0
You Only Live Twice,Desmond Llewelyn,244.0
You Will Meet a Tall Dark Stranger,Ewen Bremner,557.0
You've Got Mail,Dave Chappelle,744.0
"You, Me and Dupree",Amanda Detmer,240.0
Young Adult,Collette Wolfe,390.0
Young Frankenstein,Teri Garr,481.0
Young Guns,Brian Keith,316.0
Young Sherlock Holmes,Freddie Jones,124.0
Your Highness,James Franco,11000.0
Your Sister's Sister,Mel Eslyn,9.0
"Yours, Mine and Ours",Tim Matheson,559.0
Youth in Revolt,Fred Willard,729.0
Z Storm,Stephen Au,4.0
ZMD: Zombies of Mass Destruction,Kevin Hamedani,23.0
Zack and Miri Make a Porno,Jennifer Schwalbach Smith,92.0
Zambezia,Noureen DeWulf,700.0
Zathura: A Space Adventure,Jonah Bobo,539.0
Zero Dark Thirty,Parker Sawyers,304.0
Zero Effect,Angela Featherstone,102.0
Zipper,Elena Satine,842.0
Zodiac,Anthony Edwards,495.0
Zombie Hunter,Jarrod Phillips,115.0
Zombieland,Derek Graf,11.0
Zookeeper,Nicholas Turturro,269.0
Zoolander,Will Ferrell,8000.0
Zoolander 2,Justin Theroux,1000.0
Zoom,Thomas F. Wilson,690.0
Zulu,Conrad Kemp,44.0
[Rec],Carlos Lasarte,7.0
[Rec] 2,Andrea Ros,6.0
eXistenZ,Callum Rennie,716.0
xXx,Leila Arcieri,212.0
xXx: State of the Union,Xzibit,218.0
Æon Flux,Paterson Joseph,352.0
